source_repo_path	public_repo_path	role	upstream_source	source_version_or_retrieval_date	original_redistribution_status	public_decision	license_or_terms	citation_required	reason	replacement_or_acquisition_method	sha256
PUBLIC_RELEASE_ADDITION::.github/workflows/dependency-review.yml	.github/workflows/dependency-review.yml	ORIGINAL_CONFIGURATION	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	4EA9093A8D2AAF8E6BF07D1F2425005BB61F1145C1B897DB8969A8DE2A421B82
PUBLIC_RELEASE_ADDITION::CHANGELOG.md	CHANGELOG.md	ORIGINAL_DOCUMENTATION_OR_LICENSE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	E2A259B48F9749EDA0488DDFDB57BAE9A775ECCBCD9DE2CC31FCA68E74189F17
PUBLIC_RELEASE_ADDITION::CITATION.bib	CITATION.bib	ORIGINAL_DOCUMENTATION_OR_LICENSE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	BB93371447E000948CE2C737280EFE0550968706A4D13462DF967216C3634F17
PUBLIC_RELEASE_ADDITION::CODE_OF_CONDUCT.md	CODE_OF_CONDUCT.md	ORIGINAL_DOCUMENTATION_OR_LICENSE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	796A69968349B65D0716D90010B0F19FDF53934B1FE244AE9D1681FE9CADD65E
PUBLIC_RELEASE_ADDITION::CONTRIBUTING.md	CONTRIBUTING.md	ORIGINAL_DOCUMENTATION_OR_LICENSE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	D87249B83E08DD4F5E90D9F74E483EA9EB20085AA863A8F594E9719AB99DB4F5
PUBLIC_RELEASE_ADDITION::DATA_LICENSE.md	DATA_LICENSE.md	ORIGINAL_DOCUMENTATION_OR_LICENSE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	AC780EE4CD6F6B702F2974F7276DE8B374715B23848D7035B098E98C011ED8BB
PUBLIC_RELEASE_ADDITION::EXTERNAL_INPUT_MANIFEST.tsv	EXTERNAL_INPUT_MANIFEST.tsv	PROJECT_METADATA_OR_AUDIT_EVIDENCE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	6C58175EA660D7843F435EE2ACD6B812CC34A6E03288D4BB2ADDB0550BF4248F
PUBLIC_RELEASE_ADDITION::LICENSE	LICENSE	ORIGINAL_DOCUMENTATION_OR_LICENSE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	32E54FE872237899182B1055BF066CF525020D55934718376EF7465BFA7264A7
PUBLIC_RELEASE_ADDITION::PUBLIC_RELEASE_DECISIONS.md	PUBLIC_RELEASE_DECISIONS.md	ORIGINAL_DOCUMENTATION_OR_LICENSE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	66282E846F3DEDD7352A373897F19DDBB514819F83AADEBA51B896EB171BFE86
PUBLIC_RELEASE_ADDITION::PUBLIC_RELEASE_FILE_DECISIONS.tsv	PUBLIC_RELEASE_FILE_DECISIONS.tsv	PROJECT_METADATA_OR_AUDIT_EVIDENCE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	SEE_PUBLIC_RELEASE_MANIFEST
PUBLIC_RELEASE_ADDITION::PUBLIC_RELEASE_MANIFEST.tsv	PUBLIC_RELEASE_MANIFEST.tsv	PROJECT_METADATA_OR_AUDIT_EVIDENCE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	SEE_PUBLIC_RELEASE_MANIFEST
PUBLIC_RELEASE_ADDITION::SECURITY.md	SECURITY.md	ORIGINAL_DOCUMENTATION_OR_LICENSE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	5E3489FA12725E714E1498C058330C3DC35A9141C16927E4FA1514075CB57675
PUBLIC_RELEASE_ADDITION::SUPPORT.md	SUPPORT.md	ORIGINAL_DOCUMENTATION_OR_LICENSE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	93B1A41BA73C702CF6A8930EA18B71000D0B10F1216B182CE361870F06926B11
PUBLIC_RELEASE_ADDITION::THIRD_PARTY_NOTICES.md	THIRD_PARTY_NOTICES.md	ORIGINAL_DOCUMENTATION_OR_LICENSE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	970DE8B8FB7918497438A191FD2000C4F397839976F96E9186CF712451810088
PUBLIC_RELEASE_ADDITION::audits/CODE_DOCUMENTATION_AUDIT.md	audits/CODE_DOCUMENTATION_AUDIT.md	ORIGINAL_DOCUMENTATION_OR_LICENSE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	SEE_PUBLIC_RELEASE_MANIFEST
PUBLIC_RELEASE_ADDITION::audits/CODE_DOCUMENTATION_AUDIT.tsv	audits/CODE_DOCUMENTATION_AUDIT.tsv	PROJECT_METADATA_OR_AUDIT_EVIDENCE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	SEE_PUBLIC_RELEASE_MANIFEST
PUBLIC_RELEASE_ADDITION::audits/PUBLIC_EXPOSURE_AUDIT.md	audits/PUBLIC_EXPOSURE_AUDIT.md	ORIGINAL_DOCUMENTATION_OR_LICENSE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	SEE_PUBLIC_RELEASE_MANIFEST
PUBLIC_RELEASE_ADDITION::audits/PUBLIC_EXPOSURE_FINDINGS.tsv	audits/PUBLIC_EXPOSURE_FINDINGS.tsv	PROJECT_METADATA_OR_AUDIT_EVIDENCE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	SEE_PUBLIC_RELEASE_MANIFEST
PUBLIC_RELEASE_ADDITION::audits/PUBLIC_SCIENTIFIC_EQUIVALENCE.md	audits/PUBLIC_SCIENTIFIC_EQUIVALENCE.md	ORIGINAL_DOCUMENTATION_OR_LICENSE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	80C646121C5C9DDFAB011EBB341D10D5AAAF8BDB87A1821D5A4EA416F83B8E42
PUBLIC_RELEASE_ADDITION::audits/PUBLIC_SCIENTIFIC_EQUIVALENCE.tsv	audits/PUBLIC_SCIENTIFIC_EQUIVALENCE.tsv	PROJECT_METADATA_OR_AUDIT_EVIDENCE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	82E4E16E8B51B0AC41D9DC74D9FEB315EC1271F24673D1ACC2B449EF4BC4D650
PUBLIC_RELEASE_ADDITION::data/fixtures/README.md	data/fixtures/README.md	SYNTHETIC_PUBLIC_TEST_FIXTURE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	7AA50BE55EFE13428C5A3AC3D230081F73AF2457BCDB12E37746A097A9D56D47
PUBLIC_RELEASE_ADDITION::data/fixtures/smoke_activity.csv	data/fixtures/smoke_activity.csv	SYNTHETIC_PUBLIC_TEST_FIXTURE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	REPLACE_WITH_SYNTHETIC_FIXTURE	CC-BY-SA-4.0 project data terms	YES	Synthetic non-scientific test data replacing excluded governed inputs	Generated solely for Smoke and unit tests; not a scientific result	1A4626D28FA94564F966DE87156DBEB963389E4AE0878A8E0EF90EC05EAD7519
PUBLIC_RELEASE_ADDITION::data/fixtures/smoke_expression.csv	data/fixtures/smoke_expression.csv	SYNTHETIC_PUBLIC_TEST_FIXTURE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	REPLACE_WITH_SYNTHETIC_FIXTURE	CC-BY-SA-4.0 project data terms	YES	Synthetic non-scientific test data replacing excluded governed inputs	Generated solely for Smoke and unit tests; not a scientific result	2C5E60D669BF9270B87775C53578286109FE0C7A0DCB234632BD5FA977503691
PUBLIC_RELEASE_ADDITION::data/fixtures/smoke_profiles.csv	data/fixtures/smoke_profiles.csv	SYNTHETIC_PUBLIC_TEST_FIXTURE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	REPLACE_WITH_SYNTHETIC_FIXTURE	CC-BY-SA-4.0 project data terms	YES	Synthetic non-scientific test data replacing excluded governed inputs	Generated solely for Smoke and unit tests; not a scientific result	BD444CBAF7E0E7492EB190806D3A43AA2F16676D4D4E65B1BDACFA093CED6D7F
PUBLIC_RELEASE_ADDITION::docs/CODE_ARCHITECTURE.md	docs/CODE_ARCHITECTURE.md	ORIGINAL_DOCUMENTATION_OR_LICENSE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	C51D7A97EF71E3770B78D4DD3159108EAD40C7290F7533F3C3AA6CDE14EA0208
PUBLIC_RELEASE_ADDITION::docs/DEVELOPER_GUIDE.md	docs/DEVELOPER_GUIDE.md	ORIGINAL_DOCUMENTATION_OR_LICENSE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	ADCEE2069E9C42C68CE859AE5FABFC6B7A9047639CE5BAA7E9BAA4A6E36E6A3B
PUBLIC_RELEASE_ADDITION::docs/REFERENCES.md	docs/REFERENCES.md	ORIGINAL_DOCUMENTATION_OR_LICENSE	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	A8DD891B7F80DA84C8F03C87C5C96B112B4817A7D9CA23974D555744B0A0A668
PUBLIC_RELEASE_ADDITION::scripts/audit_code_documentation.py	scripts/audit_code_documentation.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	8EAC236EE41DA1350F98C6EDC9D5877B67D416C114D2F584F19267BBD0846B93
PUBLIC_RELEASE_ADDITION::scripts/compare_executable_ast.py	scripts/compare_executable_ast.py	ORIGINAL_SOFTWARE_OR_TEST	Cardozo ketamine historeceptomics public release	2026-08-25	NOT_IN_APPROVED_SOURCE_TREE	KEEP	MIT	NO	Original public-release software, documentation, configuration, or audit evidence	Authored for sanitized public release v0.1.1	B2D8B87978488B651F8289FAB1868E529B0F4CDFAC317D78ACF26AB42D129C6E
